Designator,Mid X,Mid Y,Layer,Rotation,Ref-X(mm),Ref-Y(mm)
J2,53.598607mm,5.000000mm,Top,90.0,53.598607mm,5.000000mm
J5,23.500000mm,13.900000mm,Top,0.0,23.500000mm,13.900000mm
J6,26.800000mm,3.915000mm,Top,0.0,26.800000mm,3.915000mm
J9,36.475000mm,35.925000mm,Top,0.0,36.475000mm,35.925000mm
J10,66.375000mm,56.800000mm,Top,0.0,66.375000mm,56.800000mm
M1,12.474999mm,71.925002mm,Top,-90.0,12.474999mm,71.925002mm
M2,80.475002mm,55.075000mm,Top,180.0,80.475002mm,55.075000mm
M3,35.025000mm,73.475000mm,Top,-90.0,35.025000mm,73.475000mm
M4,58.168366mm,14.837500mm,Top,-90.0,58.168366mm,14.837500mm
M8,61.877502mm,0.451663mm,Top,0.0,61.877502mm,0.451663mm
P1,30.750000mm,92.599000mm,Top,0.0,30.750000mm,92.599000mm
P2,78.100000mm,59.100000mm,Top,0.0,78.100000mm,59.100000mm
P3,60.400000mm,1.900000mm,Top,0.0,60.400000mm,1.900000mm
P4,60.400000mm,4.800000mm,Top,0.0,60.400000mm,4.800000mm
P5,56.400000mm,10.900000mm,Top,0.0,56.400000mm,10.900000mm
Q1,8.962500mm,35.500000mm,Top,0.0,8.962500mm,35.500000mm
Q2,7.500000mm,49.150000mm,Top,90.0,7.500000mm,49.150000mm
Q3,12.790000mm,29.910000mm,Top,0.0,12.790000mm,29.910000mm
Q4,7.500000mm,52.700000mm,Top,90.0,7.500000mm,52.700000mm
Q5,11.000000mm,49.100000mm,Top,90.0,11.000000mm,49.100000mm
Q6,69.610000mm,75.770000mm,Top,270.0,69.610000mm,75.770000mm
Q7,69.800000mm,90.600000mm,Top,270.0,69.800000mm,90.600000mm
Q10,14.400000mm,42.400000mm,Top,270.0,14.400000mm,42.400000mm
Q11,78.275000mm,75.900000mm,Top,270.0,78.275000mm,75.900000mm
Q12,57.422756mm,76.422756mm,Top,180.0,57.422756mm,76.422756mm
Q13,47.500000mm,77.600000mm,Top,0.0,47.500000mm,77.600000mm
Q14,52.962500mm,76.100000mm,Top,180.0,52.962500mm,76.100000mm
Q15,11.000000mm,52.700000mm,Top,90.0,11.000000mm,52.700000mm
Q16,8.500000mm,46.400000mm,Top,270.0,8.500000mm,46.400000mm
Q17,12.200000mm,46.300000mm,Top,270.0,12.200000mm,46.300000mm
Q20,78.200000mm,90.600000mm,Top,270.0,78.200000mm,90.600000mm
Q21,18.162500mm,35.500000mm,Top,180.0,18.162500mm,35.500000mm
Q22,20.800000mm,51.700000mm,Top,0.0,20.800000mm,51.700000mm
Q23,20.800000mm,48.300000mm,Top,0.0,20.800000mm,48.300000mm
R1,18.500000mm,83.900000mm,Top,180.0,18.500000mm,83.900000mm
R2,18.500000mm,77.300000mm,Top,0.0,18.500000mm,77.300000mm
R5,18.500000mm,97.600000mm,Top,0.0,18.500000mm,97.600000mm
R6,72.400000mm,103.400000mm,Top,180.0,72.400000mm,103.400000mm
R7,59.164000mm,84.800000mm,Top,90.0,59.164000mm,84.800000mm
R8,49.836417mm,84.801579mm,Top,90.0,49.836417mm,84.801579mm
R9,47.882571mm,84.823049mm,Top,90.0,47.882571mm,84.823049mm
R10,43.300000mm,84.800000mm,Top,90.0,43.300000mm,84.800000mm
R11,24.500000mm,84.800000mm,Top,90.0,24.500000mm,84.800000mm
R12,27.200000mm,84.800000mm,Top,90.0,27.200000mm,84.800000mm
R13,72.400000mm,101.000000mm,Top,180.0,72.400000mm,101.000000mm
R14,72.400000mm,98.900000mm,Top,0.0,72.400000mm,98.900000mm
R15,57.132000mm,84.800000mm,Top,90.0,57.132000mm,84.800000mm
R16,45.400000mm,84.800000mm,Top,90.0,45.400000mm,84.800000mm
R17,38.900000mm,84.800000mm,Top,90.0,38.900000mm,84.800000mm
R18,34.500000mm,84.800000mm,Top,90.0,34.500000mm,84.800000mm
R19,30.000000mm,84.800000mm,Top,90.0,30.000000mm,84.800000mm
R20,61.196000mm,84.848000mm,Top,90.0,61.196000mm,84.848000mm
R21,7.400000mm,61.200000mm,Top,90.0,7.400000mm,61.200000mm
R22,7.400000mm,70.600000mm,Top,90.0,7.400000mm,70.600000mm
R23,10.650000mm,61.200000mm,Top,90.0,10.650000mm,61.200000mm
R24,7.400000mm,66.100000mm,Top,90.0,7.400000mm,66.100000mm
R25,50.900000mm,13.600000mm,Top,180.0,50.900000mm,13.600000mm
R26,50.900000mm,11.600000mm,Top,180.0,50.900000mm,11.600000mm
R27,39.100000mm,12.300000mm,Top,0.0,39.100000mm,12.300000mm
R28,39.100000mm,10.800000mm,Top,0.0,39.100000mm,10.800000mm
R30,15.700000mm,51.500000mm,Top,0.0,15.700000mm,51.500000mm
R31,14.800000mm,35.300000mm,Top,-90.0,14.800000mm,35.300000mm
R32,57.300000mm,78.900000mm,Top,180.0,57.300000mm,78.900000mm
R33,43.600000mm,78.600000mm,Top,90.0,43.600000mm,78.600000mm
R34,7.400000mm,56.800000mm,Top,90.0,7.400000mm,56.800000mm
R35,10.650000mm,70.600000mm,Top,90.0,10.650000mm,70.600000mm
R36,10.622072mm,56.759990mm,Top,90.0,10.622072mm,56.759990mm
R37,10.650000mm,66.100000mm,Top,90.0,10.650000mm,66.100000mm
R38,53.300000mm,66.600000mm,Top,0.0,53.300000mm,66.600000mm
R39,53.300000mm,63.500000mm,Top,0.0,53.300000mm,63.500000mm
R40,30.700000mm,78.200000mm,Top,180.0,30.700000mm,78.200000mm
R41,53.300000mm,60.500000mm,Top,0.0,53.300000mm,60.500000mm
R42,53.300000mm,57.500000mm,Top,0.0,53.300000mm,57.500000mm
R43,49.900000mm,66.600000mm,Top,0.0,49.900000mm,66.600000mm
R44,49.900000mm,63.500000mm,Top,0.0,49.900000mm,63.500000mm
R45,49.900000mm,60.500000mm,Top,0.0,49.900000mm,60.500000mm
R46,49.900000mm,57.500000mm,Top,0.0,49.900000mm,57.500000mm
R47,15.400000mm,47.525000mm,Top,180.0,15.400000mm,47.525000mm
R48,10.040000mm,43.520000mm,Top,0.0,10.040000mm,43.520000mm
R49,35.600000mm,38.900000mm,Top,180.0,35.600000mm,38.900000mm
R50,35.600000mm,41.800000mm,Top,180.0,35.600000mm,41.800000mm
R51,39.100000mm,9.300000mm,Top,0.0,39.100000mm,9.300000mm
R52,39.100000mm,13.800000mm,Top,0.0,39.100000mm,13.800000mm
R53,20.200000mm,41.150000mm,Top,90.0,20.200000mm,41.150000mm
R54,18.669000mm,41.150000mm,Top,90.0,18.669000mm,41.150000mm
R55,46.500000mm,74.000000mm,Top,180.0,46.500000mm,74.000000mm
R56,49.400000mm,74.000000mm,Top,180.0,49.400000mm,74.000000mm
R58,11.600000mm,35.380000mm,Top,90.0,11.600000mm,35.380000mm
R59,13.100000mm,35.380000mm,Top,-90.0,13.100000mm,35.380000mm
R61,15.400000mm,50.075000mm,Top,180.0,15.400000mm,50.075000mm
R62,13.370000mm,49.240000mm,Top,90.0,13.370000mm,49.240000mm
R63,21.700000mm,41.150000mm,Top,-90.0,21.700000mm,41.150000mm
R64,19.600000mm,45.450000mm,Top,-90.0,19.600000mm,45.450000mm
R65,6.100000mm,30.350011mm,Top,-90.0,6.100000mm,30.350011mm
R67,15.700000mm,52.900000mm,Top,0.0,15.700000mm,52.900000mm
R68,18.600000mm,50.000000mm,Top,0.0,18.600000mm,50.000000mm
R69,17.900000mm,52.200000mm,Top,-90.0,17.900000mm,52.200000mm
R70,22.550000mm,45.450000mm,Top,-90.0,22.550000mm,45.450000mm
R71,21.150000mm,45.450000mm,Top,-90.0,21.150000mm,45.450000mm
U1,29.367500mm,49.300000mm,Top,0.0,29.367500mm,49.300000mm
U4,13.200000mm,14.100000mm,Top,180.0,13.200000mm,14.100000mm
