Designator,Mid X,Mid Y,Layer,Rotation
C759,44.05mm,61.43000000000001mm,Top,90.0
C760,42.05mm,63.43000000000001mm,Top,90.0
C761,42.5mm,67.0125mm,Top,270.0
C762,43.05mm,63.43000000000001mm,Top,90.0
C763,42.525mm,68.95mm,Top,90.0
C764,41.065mm,69.47mm,Top,0.0
C765,41.065mm,73.85000000000001mm,Top,0.0
C766,41.065mm,68.47mm,Top,0.0
C767,34.01mm,65.93mm,Top,90.0
D751,45.75mm,62.95mm,Top,90.0
R751,44.05mm,63.440000000000005mm,Top,90.0
R752,33.449999999999996mm,73.78750000000001mm,Top,270.0
R753,31.45mm,73.78750000000001mm,Top,90.0
R754,31.049999999999997mm,59.165000000000006mm,Top,90.0
R755,32.56mm,66.36000000000001mm,Top,180.0
R756,31.049999999999997mm,65.9mm,Top,270.0
R757,31.049999999999997mm,63.00000000000001mm,Top,270.0
R758,35.66mm,58.45mm,Top,180.0
R759,39.96mm,65.25mm,Top,180.0
R760,32.05mm,61.940000000000005mm,Top,270.0
R761,32.54mm,63.45mm,Top,180.0
R762,32.55mm,64.45mm,Top,0.0
R763,33.15mm,59.96000000000001mm,Top,90.0
R764,32.15mm,59.400000000000006mm,Top,270.0
R765,43.05mm,74.85000000000001mm,Top,180.0
R766,41.05mm,67.385mm,Top,180.0
R767,42.05mm,61.45mm,Top,270.0
R768,43.05mm,61.46000000000001mm,Top,90.0
R769,42.56mm,59.95mm,Top,0.0
U751,32.3mm,69.98750000000001mm,Top,0.0
U752,44.8mm,70.85000000000001mm,Top,90.0
U753,37.55mm,61.95mm,Top,90.0
U754,37.25mm,71.745mm,Top,180.0
U755,41.585mm,71.67mm,Top,270.0
U756,36.16mm,66.42mm,Top,0.0
U757,44.8mm,66.59mm,Top,270.0
U460,68.313146mm,12.545111mm,Top,180.0
C461,72.888146mm,11.995111000000001mm,Top,90.0
C460,72.888146mm,14.670111mm,Top,270.0
R469,63.438146mm,9.895111mm,Top,270.0
R468,61.438146mm,10.770111mm,Top,180.0
R467,61.438146mm,15.900111mm,Top,180.0
R466,63.338146mm,13.195111mm,Top,270.0
R461,61.413146mm,9.600111000000002mm,Top,180.0
R464,61.438146mm,14.725111mm,Top,180.0
R463,61.438146mm,13.550111000000001mm,Top,180.0
R462,61.438146mm,11.944111mm,Top,180.0
C226,51.324999999999996mm,68.079681mm,Top,90.0
R211,53.625mm,68.00468099999999mm,Top,180.0
R205,53.75mm,64.479681mm,Top,180.0
D205,53.474999999999994mm,61.50468099999999mm,Top,90.0
C223,51.3mm,57.554680999999995mm,Top,90.0
C222,52.4mm,57.554680999999995mm,Top,90.0
C221,53.5mm,57.554680999999995mm,Top,90.0
C220,54.599999999999994mm,57.554680999999995mm,Top,90.0
C228,78.05mm,69.42968099999999mm,Top,0.0
R216,55.949999999999996mm,67.92968099999999mm,Top,270.0
C224,51.324999999999996mm,64.67968099999999mm,Top,270.0
D206,79.225mm,59.204680999999994mm,Top,90.0
C225,79.925mm,65.55468099999999mm,Top,0.0
C219,68.89999999999999mm,57.554680999999995mm,Top,90.0
C218,70.0mm,57.554680999999995mm,Top,90.0
C217,71.1mm,57.554680999999995mm,Top,90.0
C216,72.2mm,57.554680999999995mm,Top,90.0
C215,73.3mm,57.554680999999995mm,Top,90.0
C214,74.39999999999999mm,57.554680999999995mm,Top,90.0
C213,75.5mm,57.554680999999995mm,Top,90.0
C212,76.6mm,57.554680999999995mm,Top,90.0
C211,64.5mm,57.554680999999995mm,Top,90.0
C210,65.6mm,57.554680999999995mm,Top,90.0
C209,66.7mm,57.554680999999995mm,Top,90.0
C208,67.8mm,57.554680999999995mm,Top,90.0
C203,55.699999999999996mm,57.554680999999995mm,Top,90.0
C202,56.8mm,57.554680999999995mm,Top,90.0
C201,57.9mm,57.554680999999995mm,Top,90.0
C229,77.575mm,63.97968099999999mm,Top,270.0
C227,76.77499999999999mm,67.079681mm,Top,90.0
R215,79.725mm,63.25468099999999mm,Top,180.0
R213,79.725mm,64.42968099999999mm,Top,0.0
R214,79.975mm,67.854681mm,Top,180.0
R212,79.975mm,66.704681mm,Top,180.0
C200,59.0mm,57.554680999999995mm,Top,90.0
C204,63.4mm,57.554680999999995mm,Top,90.0
C205,62.3mm,57.554680999999995mm,Top,90.0
C206,61.199999999999996mm,57.554680999999995mm,Top,90.0
C207,60.099999999999994mm,57.554680999999995mm,Top,90.0
D200,57.775mm,61.50468099999999mm,Top,90.0
D201,62.074999999999996mm,61.50468099999999mm,Top,90.0
D202,66.375mm,61.50468099999999mm,Top,90.0
D203,74.975mm,61.50468099999999mm,Top,90.0
D204,70.675mm,61.50468099999999mm,Top,90.0
R200,58.175mm,64.50468099999999mm,Top,180.0
R201,62.05mm,64.50468099999999mm,Top,180.0
R202,66.3mm,64.50468099999999mm,Top,180.0
R203,74.225mm,64.50468099999999mm,Top,180.0
R204,70.175mm,64.50468099999999mm,Top,180.0
R206,58.25mm,68.00468099999999mm,Top,180.0
R207,62.05mm,68.00468099999999mm,Top,180.0
R208,66.325mm,68.00468099999999mm,Top,180.0
R209,73.85mm,68.00468099999999mm,Top,180.0
R210,70.14999999999999mm,68.00468099999999mm,Top,180.0
F101,37.48750100000001mm,47.678623mm,Top,90.0
R134,78.43750100000001mm,23.578623mm,Top,90.0
R133,77.262501mm,23.553622999999998mm,Top,90.0
C133,79.66340100000001mm,23.488222999999998mm,Top,270.0
R132,54.187501000000005mm,49.703623mm,Top,0.0
R131,63.037501000000006mm,47.453623mm,Top,270.0
U101,38.88750100000001mm,41.203623mm,Top,90.0
R130,75.197501mm,22.383823mm,Top,270.0
R129,79.162501mm,20.153622999999996mm,Top,270.0
Y101,71.662501mm,26.378622999999997mm,Top,90.0
C116,72.20710100000001mm,28.953623mm,Top,270.0
C115,71.587501mm,24.378622999999997mm,Top,180.0
C124,72.462501mm,40.328623mm,Top,180.0
R121,71.73750100000001mm,38.128623mm,Top,270.0
R106,37.187501000000005mm,21.303623mm,Top,90.0
J101,37.48750100000001mm,27.453623mm,Top,90.0
C129,52.037501000000006mm,45.953623mm,Top,180.0
C128,58.587501mm,47.028622999999996mm,Top,0.0
C121,42.412501000000006mm,37.778622999999996mm,Top,270.0
C118,44.037501000000006mm,32.728623mm,Top,270.0
C110,54.462501mm,18.478623mm,Top,0.0
C109,59.087501mm,19.603623mm,Top,0.0
C108,66.087501mm,19.803623mm,Top,180.0
U107,59.23750100000001mm,50.803623mm,Top,270.0
U109,70.48750100000001mm,50.803623mm,Top,270.0
R115,51.337501mm,48.228623mm,Top,90.0
R118,64.937501mm,51.878623mm,Top,180.0
R126,65.23750100000001mm,49.028622999999996mm,Top,0.0
R111,53.937501000000005mm,52.003623mm,Top,90.0
C123,54.287501000000006mm,48.153622999999996mm,Top,0.0
C135,67.73750100000001mm,47.053623mm,Top,0.0
R105,36.01250100000001mm,19.128622999999997mm,Top,90.0
R104,36.01250100000001mm,21.703623mm,Top,270.0
R103,36.962501mm,23.578623mm,Top,180.0
R114,72.462501mm,41.478623mm,Top,0.0
U111,70.712501mm,46.558623mm,Top,270.0
U108,77.662501mm,30.653623mm,Top,270.0
U106,77.61250100000001mm,50.803623mm,Top,270.0
U104,77.537501mm,42.078623mm,Top,270.0
R117,79.18750100000001mm,26.703623mm,Top,180.0
R125,44.26250100000001mm,46.853623mm,Top,180.0
R113,75.287501mm,26.703623mm,Top,180.0
R112,79.087501mm,46.653622999999996mm,Top,180.0
R110,74.337501mm,46.653622999999996mm,Top,180.0
R109,79.212501mm,38.178623mm,Top,180.0
R108,75.337501mm,38.178623mm,Top,180.0
R107,40.23750100000001mm,46.928623mm,Top,180.0
C126,80.162501mm,34.928623mm,Top,270.0
C120,76.712501mm,46.603623mm,Top,90.0
C112,73.262501mm,43.453623mm,Top,270.0
C104,41.312501000000005mm,36.503623mm,Top,270.0
C137,72.037501mm,43.428623mm,Top,270.0
D101,39.587501mm,22.753622999999997mm,Top,270.0
C101,40.537501000000006mm,29.928622999999998mm,Top,0.0
R102,38.312501000000005mm,18.953623mm,Top,270.0
R101,37.38750100000001mm,51.253623mm,Top,180.0
D102,41.712501mm,27.253622999999997mm,Top,180.0
Y102,74.962501mm,35.028622999999996mm,Top,180.0
U103,41.79250100000001mm,19.153622999999996mm,Top,0.0
R124,36.787501000000006mm,36.003623mm,Top,0.0
R120,42.537501000000006mm,33.553623mm,Top,90.0
R119,37.287501000000006mm,34.603623mm,Top,0.0
R122,50.699601mm,18.376623000000002mm,Top,180.0
R123,45.844201000000005mm,18.603623mm,Top,90.0
R116,40.38750100000001mm,34.553623mm,Top,0.0
R127,44.162501000000006mm,19.878622999999997mm,Top,270.0
R128,61.287501000000006mm,47.178623mm,Top,0.0
D106,36.212501mm,32.503623mm,Top,270.0
D105,41.092501000000006mm,32.428623mm,Top,270.0
D107,69.137501mm,18.078623mm,Top,180.0
D104,37.812501000000005mm,32.503623mm,Top,270.0
D103,39.63750100000001mm,32.478623mm,Top,270.0
C140,70.06250100000001mm,19.703623mm,Top,180.0
C132,73.212501mm,32.078623mm,Top,90.0
C136,78.36250100000001mm,34.903622999999996mm,Top,90.0
C127,47.98750100000001mm,45.928623mm,Top,0.0
C139,40.587501mm,51.028622999999996mm,Top,90.0
C138,41.712501mm,51.028622999999996mm,Top,90.0
C130,64.95750100000001mm,47.028622999999996mm,Top,0.0
C131,50.462501mm,51.403622999999996mm,Top,270.0
C122,72.962501mm,38.153622999999996mm,Top,90.0
C114,41.86250100000001mm,23.553622999999998mm,Top,270.0
C119,72.06250100000001mm,32.078623mm,Top,90.0
C103,39.412501000000006mm,36.353623mm,Top,180.0
C113,43.537501000000006mm,23.278623mm,Top,90.0
C102,35.912501000000006mm,47.403622999999996mm,Top,270.0
C106,41.837501mm,21.403622999999996mm,Top,0.0
C105,39.462501mm,19.153622999999996mm,Top,90.0
C107,41.13750100000001mm,49.003623mm,Top,0.0
U105,57.13750100000001mm,32.553623mm,Top,90.0
U102,46.037501000000006mm,50.803623mm,Top,270.0
R430,53.368337000000004mm,7.037501mm,Top,270.0
C431,56.818337mm,14.687501mm,Top,90.0
C430,56.818337mm,10.987501mm,Top,270.0
U430,53.568337mm,12.307500999999998mm,Top,180.0
D430,55.788337mm,7.037501mm,Top,180.0
