Designator,Mid X,Mid Y,Layer,Rotation
R53,20.2mm,41.15mm,Top,90.0
R54,18.669mm,41.15mm,Top,90.0
R55,46.5mm,74.0mm,Top,180.0
R56,49.4mm,74.0mm,Top,180.0
R58,11.6mm,35.38mm,Top,90.0
R59,13.1mm,35.38mm,Top,270.0
R61,15.4mm,50.075mm,Top,180.0
R62,13.37mm,49.24mm,Top,90.0
R63,21.7mm,41.15mm,Top,270.0
R64,19.6mm,45.45mm,Top,270.0
R65,6.1mm,30.350011mm,Top,270.0
R67,15.7mm,52.9mm,Top,0.0
R68,18.6mm,50.0mm,Top,0.0
R69,17.9mm,52.2mm,Top,270.0
R70,22.55mm,45.45mm,Top,270.0
R71,21.15mm,45.45mm,Top,270.0
U1,29.3675mm,49.3mm,Top,0.0
U4,13.2mm,14.1mm,Top,180.0
R428,17.729499mm,56.24060200000001mm,Bottom,0.0
R427,16.374999mm,69.37500200000001mm,Bottom,270.0
R426,16.734899mm,57.849202000000005mm,Top,180.0
R425,23.849999mm,59.15730200000001mm,Top,0.0
R424,26.147099mm,59.15730200000001mm,Top,180.0
LED4,15.486099mm,70.91690200000001mm,Top,180.0
LED3,18.884199000000002mm,57.849202000000005mm,Top,0.0
LED2,23.874999000000003mm,58.075902000000006mm,Top,0.0
LED1,26.122099mm,58.075902000000006mm,Top,180.0
R422,15.374999mm,65.066602mm,Bottom,90.0
C426,20.774999mm,58.835002mm,Top,270.0
C425,20.774999mm,61.52500200000001mm,Top,90.0
F410,29.041799mm,64.368002mm,Top,270.0
C415,15.074999mm,59.20160200000001mm,Bottom,270.0
C414,24.584999mm,60.176602mm,Bottom,90.0
U411,19.724999mm,61.602802000000004mm,Bottom,0.0
D410,28.741799mm,68.725002mm,Bottom,90.0
R411,31.641799mm,68.626602mm,Bottom,180.0
D417,31.874999mm,65.976602mm,Bottom,90.0
C410,29.934999mm,60.73200200000001mm,Bottom,90.0
D412,32.491799mm,65.07500200000001mm,Top,90.0
R410,32.524999mm,67.851602mm,Top,270.0
D413,30.866799mm,65.07500200000001mm,Top,90.0
C411,30.074999000000002mm,66.001602mm,Bottom,270.0
R413,28.541799mm,66.001602mm,Bottom,270.0
D414,30.074999000000002mm,68.525002mm,Bottom,270.0
D418,24.874999000000003mm,64.79500200000001mm,Top,270.0
D416,28.968699mm,59.92340200000001mm,Top,90.0
U410,31.574999000000002mm,60.32660200000001mm,Top,90.0
C412,31.974999mm,60.73200200000001mm,Bottom,90.0
C413,31.137899mm,62.70160200000001mm,Top,0.0
D411,30.066499mm,68.376602mm,Top,270.0
U420,20.966799mm,67.461602mm,Bottom,90.0
R420,29.391899mm,63.35160200000001mm,Bottom,0.0
C429,16.374999mm,65.16660200000001mm,Bottom,270.0
C427,29.576899mm,64.44530200000001mm,Bottom,180.0
C428,16.374999mm,67.35570200000001mm,Bottom,90.0
C423,26.466799mm,66.528402mm,Bottom,0.0
C421,26.466799mm,65.336802mm,Bottom,0.0
C422,26.466799mm,64.145302mm,Bottom,0.0
C424,26.466799mm,67.725002mm,Bottom,180.0
R421,24.704999mm,63.970302000000004mm,Bottom,270.0
R423,15.374999mm,67.25570200000001mm,Bottom,90.0
D420,14.374999mm,65.725002mm,Top,270.0
C420,26.874999000000003mm,68.775002mm,Bottom,180.0
L420,26.774999mm,60.825002000000005mm,Bottom,90.0
D421,16.414199mm,60.475002mm,Top,180.0
L421,18.974999mm,66.225002mm,Top,270.0
R147,41.775002mm,31.475mm,Bottom,90.0
R146,72.425002mm,41.375mm,Bottom,270.0
R141,69.87500200000001mm,16.625mm,Bottom,0.0
U102,62.590502mm,36.0894mm,Bottom,90.0
R109,40.375002mm,20.625mm,Bottom,0.0
R108,75.214402mm,21.849600000000002mm,Bottom,180.0
Q103,40.748402000000006mm,21.737000000000002mm,Top,180.0
Q102,40.70370200000001mm,23.7708mm,Bottom,90.0
Q101,78.725002mm,20.630000000000003mm,Bottom,90.0
Q100,75.37500200000001mm,19.57mm,Bottom,270.0
L100,71.975002mm,21.475mm,Bottom,0.0
F100,40.075002000000005mm,29.625000000000004mm,Bottom,270.0
C120,66.075002mm,35.975mm,Bottom,270.0
C107,64.77140200000001mm,36.075mm,Bottom,90.0
C106,60.477602000000005mm,35.0933mm,Bottom,270.0
U110,73.075002mm,26.275000000000002mm,Bottom,180.0
R145,70.475002mm,23.375000000000004mm,Bottom,0.0
R144,71.775002mm,24.375000000000004mm,Bottom,180.0
R143,79.078202mm,41.1438mm,Bottom,90.0
R107,66.75000200000001mm,23.375000000000004mm,Top,90.0
D108,71.600002mm,21.025000000000006mm,Top,270.0
C233,45.574902mm,49.375mm,Bottom,90.0
U107,68.075002mm,20.875mm,Top,270.0
U106,40.874902000000006mm,17.875mm,Bottom,0.0
C134,70.275002mm,21.075000000000003mm,Top,270.0
C126,42.774902000000004mm,18.275000000000006mm,Bottom,90.0
VD103,40.874902000000006mm,35.75mm,Bottom,270.0
VD102,40.674902mm,39.533300000000004mm,Bottom,270.0
VD101,40.674902mm,43.316700000000004mm,Bottom,270.0
VD100,40.674902mm,47.1mm,Bottom,270.0
U109,40.575002000000005mm,47.475mm,Top,270.0
U108,40.575002000000005mm,43.575mm,Top,270.0
U103,74.094902mm,34.45mm,Bottom,90.0
U100,76.374902mm,27.3745mm,Top,270.0
U285,71.675002mm,46.275000000000006mm,Top,180.0
U280,68.575002mm,46.275000000000006mm,Top,0.0
U275,77.975002mm,46.275000000000006mm,Top,180.0
U270,74.87500200000001mm,46.275000000000006mm,Top,0.0
U195,69.175002mm,42.025000000000006mm,Top,270.0
U190,51.175002000000006mm,43.925000000000004mm,Top,0.0
U185,76.275002mm,42.025000000000006mm,Top,270.0
U180,56.975002mm,43.925000000000004mm,Top,0.0
U175,62.775002mm,43.925000000000004mm,Top,0.0
U170,45.375002mm,43.925000000000004mm,Top,0.0
S101,40.175002000000006mm,26.275000000000002mm,Top,270.0
S100,40.175002000000006mm,32.075mm,Top,90.0
R140,41.474902mm,50.775000000000006mm,Bottom,180.0
R111,78.975002mm,37.225mm,Bottom,0.0
R112,78.975002mm,36.175000000000004mm,Bottom,0.0
R117,78.975002mm,30.925000000000004mm,Bottom,0.0
R115,78.975002mm,33.025000000000006mm,Bottom,0.0
R116,78.975002mm,31.975mm,Bottom,0.0
R114,78.975002mm,34.075mm,Bottom,0.0
R113,78.975002mm,35.125mm,Bottom,0.0
R110,78.975002mm,38.275000000000006mm,Bottom,0.0
R120,42.575002000000005mm,28.175000000000004mm,Bottom,270.0
R100,79.274902mm,27.375000000000004mm,Bottom,270.0
R258,44.074902mm,51.375mm,Bottom,90.0
R255,79.275002mm,52.675000000000004mm,Bottom,90.0
R256,44.074902mm,49.375mm,Bottom,270.0
R254,79.275002mm,50.725mm,Top,90.0
R257,47.375002mm,52.225mm,Bottom,180.0
R245,52.174902mm,52.225mm,Bottom,180.0
R236,56.974902mm,52.225mm,Bottom,180.0
R227,61.775002mm,52.225mm,Bottom,180.0
R209,71.37500200000001mm,52.225mm,Bottom,180.0
R200,76.174902mm,52.225mm,Bottom,180.0
R197,69.174902mm,40.575mm,Bottom,0.0
R196,69.175002mm,43.475mm,Bottom,180.0
R195,66.32490200000001mm,43.975mm,Bottom,90.0
R191,52.624902000000006mm,43.925000000000004mm,Bottom,90.0
R190,49.724902mm,43.925000000000004mm,Bottom,270.0
R186,76.275002mm,40.575mm,Bottom,0.0
R185,76.275002mm,43.475mm,Bottom,180.0
R181,58.424902mm,43.925000000000004mm,Bottom,90.0
R180,55.524902000000004mm,43.925000000000004mm,Bottom,270.0
R176,64.224902mm,43.925000000000004mm,Bottom,90.0
R175,61.32490200000001mm,43.925000000000004mm,Bottom,270.0
R171,46.824902mm,43.925000000000004mm,Bottom,90.0
R170,43.925002000000006mm,43.925000000000004mm,Bottom,270.0
R139,39.675002000000006mm,53.275000000000006mm,Top,90.0
R138,40.875002mm,53.275000000000006mm,Top,90.0
R137,42.075002000000005mm,53.275000000000006mm,Top,90.0
R136,43.275002mm,53.275000000000006mm,Top,90.0
R135,39.675002000000006mm,52.275000000000006mm,Top,270.0
R132,40.875002mm,52.275000000000006mm,Top,270.0
R126,42.075002000000005mm,52.275000000000006mm,Top,270.0
R124,43.275002mm,52.275000000000006mm,Top,270.0
R119,78.575002mm,36.375mm,Top,270.0
R118,78.575002mm,32.275000000000006mm,Top,270.0
R266,45.575002000000005mm,53.275000000000006mm,Top,90.0
R265,46.775002mm,53.275000000000006mm,Top,90.0
R264,47.975002mm,53.275000000000006mm,Top,90.0
R263,49.175002000000006mm,53.275000000000006mm,Top,90.0
R262,45.575002000000005mm,52.275000000000006mm,Top,270.0
R261,46.775002mm,52.275000000000006mm,Top,270.0
R260,47.975002mm,52.275000000000006mm,Top,270.0
R259,49.175002000000006mm,52.275000000000006mm,Top,270.0
R253,50.375002mm,53.275000000000006mm,Top,270.0
R252,51.575002000000005mm,53.275000000000006mm,Top,270.0
R251,52.775002mm,53.275000000000006mm,Top,270.0
R250,53.975002mm,53.275000000000006mm,Top,270.0
R249,50.375002mm,52.275000000000006mm,Top,90.0
R248,51.575002000000005mm,52.275000000000006mm,Top,90.0
R247,52.775002mm,52.275000000000006mm,Top,90.0
R246,53.975002mm,52.275000000000006mm,Top,90.0
R244,55.175002000000006mm,53.275000000000006mm,Top,90.0
R243,56.375002mm,53.275000000000006mm,Top,90.0
R242,57.575002000000005mm,53.275000000000006mm,Top,90.0
R241,58.775002mm,53.275000000000006mm,Top,90.0
R240,55.175002000000006mm,52.275000000000006mm,Top,270.0
R239,56.375002mm,52.275000000000006mm,Top,270.0
R238,57.575002000000005mm,52.275000000000006mm,Top,270.0
R237,58.775002mm,52.275000000000006mm,Top,270.0
R235,59.975002mm,53.275000000000006mm,Top,270.0
R234,61.175002000000006mm,53.275000000000006mm,Top,270.0
R233,62.375002mm,53.275000000000006mm,Top,270.0
R232,63.575002000000005mm,53.275000000000006mm,Top,270.0
R231,59.975002mm,52.275000000000006mm,Top,90.0
R230,61.175002000000006mm,52.275000000000006mm,Top,90.0
R229,62.375002mm,52.275000000000006mm,Top,90.0
R228,63.575002000000005mm,52.275000000000006mm,Top,90.0
R226,64.775002mm,53.275000000000006mm,Top,90.0
R225,65.975002mm,53.275000000000006mm,Top,90.0
R224,67.175002mm,53.275000000000006mm,Top,90.0
R223,68.37500200000001mm,53.275000000000006mm,Top,90.0
R222,64.775002mm,52.275000000000006mm,Top,270.0
R221,65.975002mm,52.275000000000006mm,Top,270.0
R220,67.175002mm,52.275000000000006mm,Top,270.0
R219,68.37500200000001mm,52.275000000000006mm,Top,270.0
R218,66.575002mm,52.225mm,Bottom,180.0
R217,69.575002mm,53.275000000000006mm,Top,90.0
R216,70.775002mm,53.275000000000006mm,Top,90.0
R215,71.975002mm,53.275000000000006mm,Top,90.0
R214,73.175002mm,53.275000000000006mm,Top,90.0
R213,69.54500200000001mm,52.275000000000006mm,Top,270.0
R212,70.775002mm,52.275000000000006mm,Top,270.0
R211,71.975002mm,52.275000000000006mm,Top,270.0
R210,73.175002mm,52.275000000000006mm,Top,270.0
R208,74.37500200000001mm,53.275000000000006mm,Top,90.0
R207,75.575002mm,53.275000000000006mm,Top,90.0
R206,76.775002mm,53.275000000000006mm,Top,90.0
R205,77.975002mm,53.275000000000006mm,Top,90.0
R204,74.37500200000001mm,52.275000000000006mm,Top,270.0
R203,75.575002mm,52.275000000000006mm,Top,270.0
R202,76.775002mm,52.275000000000006mm,Top,270.0
R201,77.975002mm,52.275000000000006mm,Top,270.0
R142,68.07490200000001mm,47.875mm,Bottom,180.0
P106,56.575002000000005mm,39.475mm,Top,90.0
P105,65.275002mm,39.275000000000006mm,Top,90.0
P104,60.975002mm,39.575mm,Top,90.0
P201,44.305002mm,53.775000000000006mm,Top,270.0
P200,79.275002mm,54.275000000000006mm,Top,270.0
P103,51.775002mm,39.575mm,Top,0.0
P102,48.875002mm,39.575mm,Top,0.0
P101,45.875002mm,39.575mm,Top,0.0
P100,44.575002000000005mm,38.375mm,Top,0.0
J100,52.599902mm,26.722mm,Bottom,180.0
D100,76.349802mm,28.4095mm,Bottom,0.0
D205,40.675002000000006mm,38.625mm,Top,270.0
D207,47.375002mm,49.475mm,Top,0.0
D206,52.175002000000006mm,49.475mm,Top,0.0
D204,56.975002mm,49.475mm,Top,0.0
D203,61.775002mm,49.475mm,Top,0.0
D201,71.37500200000001mm,49.475mm,Top,0.0
D200,76.175002mm,49.475mm,Top,0.0
D116,70.025002mm,36.675000000000004mm,Top,0.0
D115,74.225002mm,36.675000000000004mm,Top,0.0
D114,70.025002mm,34.875mm,Top,0.0
D113,74.225002mm,34.875mm,Top,0.0
D112,70.025002mm,33.075mm,Top,0.0
D111,74.225002mm,33.075mm,Top,0.0
D110,70.025002mm,31.275000000000002mm,Top,0.0
D109,74.225002mm,31.275000000000002mm,Top,0.0
D202,66.575002mm,49.475mm,Top,0.0
C143,43.275002mm,50.375mm,Top,90.0
C144,42.075002000000005mm,50.375mm,Top,270.0
C145,40.875002mm,50.375mm,Top,90.0
C146,39.675002000000006mm,50.375mm,Top,90.0
C112,69.87500200000001mm,38.375mm,Top,180.0
C111,76.37500200000001mm,38.275000000000006mm,Top,270.0
C123,60.974902mm,25.175000000000004mm,Bottom,270.0
C117,42.825002000000005mm,31.125000000000004mm,Bottom,90.0
C105,76.475002mm,25.475mm,Bottom,0.0
C100,78.975002mm,25.475mm,Bottom,180.0
C285,71.79190200000001mm,46.275000000000006mm,Bottom,180.0
C280,68.45800200000001mm,46.275000000000006mm,Bottom,0.0
C275,78.09200200000001mm,46.275000000000006mm,Bottom,180.0
C270,74.758002mm,46.275000000000006mm,Bottom,0.0
C229,44.474902mm,53.275000000000006mm,Bottom,90.0
C224,79.275002mm,52.675000000000004mm,Top,270.0
C223,79.275002mm,48.425000000000004mm,Top,270.0
C222,79.275002mm,50.725mm,Bottom,270.0
C221,44.375002mm,51.375mm,Top,270.0
C220,61.774902000000004mm,47.175000000000004mm,Bottom,0.0
C230,49.175002000000006mm,49.375mm,Bottom,90.0
C231,47.974902mm,49.375mm,Bottom,90.0
C232,46.775002mm,49.375mm,Bottom,90.0
C225,53.974902mm,49.375mm,Bottom,90.0
C226,52.775002mm,49.375mm,Bottom,90.0
C227,51.57490200000001mm,49.375mm,Bottom,90.0
C228,50.375002mm,49.375mm,Bottom,90.0
C216,58.775002mm,49.375mm,Bottom,90.0
C217,57.57490200000001mm,49.375mm,Bottom,90.0
C218,56.375002mm,49.375mm,Bottom,90.0
C219,55.174902mm,49.375mm,Bottom,90.0
C212,63.57490200000001mm,49.375mm,Bottom,90.0
C213,62.375002mm,49.375mm,Bottom,90.0
C214,61.174902mm,49.375mm,Bottom,90.0
C215,59.975002mm,49.375mm,Bottom,90.0
C204,73.175002mm,49.375mm,Bottom,90.0
C205,71.974902mm,49.375mm,Bottom,90.0
C206,70.775002mm,49.375mm,Bottom,90.0
C207,69.57490200000001mm,49.375mm,Bottom,90.0
C200,77.974902mm,49.375mm,Bottom,90.0
C201,76.775002mm,49.375mm,Bottom,90.0
C202,75.57490200000001mm,49.375mm,Bottom,90.0
C203,74.37500200000001mm,49.375mm,Bottom,90.0
C195,66.32490200000001mm,41.375mm,Bottom,90.0
C190,51.825002000000005mm,41.075mm,Bottom,180.0
C185,73.425002mm,41.375mm,Bottom,90.0
C180,57.625002mm,41.075mm,Bottom,180.0
C175,63.424902mm,41.075mm,Bottom,180.0
C170,46.024902000000004mm,41.075mm,Bottom,180.0
C142,39.675002000000006mm,53.275000000000006mm,Bottom,90.0
C141,40.875002mm,53.275000000000006mm,Bottom,90.0
C139,42.074902mm,53.275000000000006mm,Bottom,270.0
C135,43.275002mm,53.275000000000006mm,Bottom,90.0
C211,64.775002mm,49.375mm,Bottom,90.0
C210,65.974902mm,49.375mm,Bottom,90.0
C209,67.175002mm,49.375mm,Bottom,90.0
C208,68.374902mm,49.375mm,Bottom,90.0
C147,64.974902mm,29.975mm,Bottom,270.0
F101,76.025002mm,16.625mm,Bottom,0.0
R134,65.974902mm,24.050000000000004mm,Bottom,180.0
R133,65.974902mm,22.875mm,Bottom,180.0
C133,66.25000200000001mm,25.150000000000002mm,Bottom,0.0
R131,58.800002000000006mm,37.95mm,Bottom,0.0
U101,76.275002mm,20.175000000000004mm,Top,90.0
R130,68.174902mm,32.275000000000006mm,Bottom,270.0
R129,68.174902mm,36.375mm,Bottom,270.0
Y101,62.875002mm,22.375mm,Bottom,90.0
C116,62.575002000000005mm,24.275000000000002mm,Bottom,0.0
C115,62.375002mm,20.375mm,Bottom,0.0
C124,64.475002mm,34.425000000000004mm,Bottom,0.0
R121,64.974902mm,28.075000000000003mm,Bottom,90.0
R106,57.599902mm,17.200000000000003mm,Bottom,270.0
J101,68.855002mm,16.990000000000002mm,Top,0.0
C129,64.475002mm,26.175000000000004mm,Bottom,0.0
C128,55.274902000000004mm,16.475mm,Bottom,270.0
C121,56.19990200000001mm,37.45mm,Bottom,90.0
C118,51.099902mm,37.85mm,Bottom,180.0
C110,44.224902mm,18.575000000000003mm,Bottom,180.0
C109,43.974902mm,25.375000000000004mm,Bottom,270.0
C108,43.925002000000006mm,31.075000000000003mm,Bottom,270.0
R105,43.374902000000006mm,34.675000000000004mm,Bottom,0.0
R104,43.975002mm,27.875000000000004mm,Bottom,270.0
R103,43.374902000000006mm,35.675000000000004mm,Bottom,0.0
R125,49.075002000000005mm,34.975mm,Bottom,0.0
C104,78.725002mm,17.725mm,Bottom,270.0
C137,71.575002mm,19.975mm,Bottom,0.0
D101,77.725002mm,23.675000000000004mm,Bottom,0.0
C101,68.025002mm,16.325000000000003mm,Bottom,180.0
R102,39.275002mm,16.075000000000003mm,Bottom,0.0
R101,70.07490200000001mm,26.675000000000004mm,Bottom,90.0
D102,40.675602000000005mm,17.631800000000005mm,Top,270.0
Y102,62.174902mm,29.875000000000004mm,Bottom,270.0
R122,45.675002000000006mm,34.975mm,Bottom,270.0
R123,46.674902mm,34.975mm,Bottom,270.0
R127,60.100002mm,16.800000000000004mm,Bottom,90.0
R128,57.299902mm,37.45mm,Bottom,90.0
D106,70.025002mm,23.975mm,Top,0.0
D105,70.025002mm,25.775000000000002mm,Top,0.0
D107,68.225002mm,21.075000000000003mm,Bottom,0.0
D104,70.025002mm,27.575000000000003mm,Top,0.0
D103,70.025002mm,29.375000000000004mm,Top,0.0
C140,64.974902mm,20.575000000000003mm,Bottom,90.0
C132,62.474902mm,26.275000000000002mm,Bottom,0.0
C136,62.275002mm,33.475mm,Bottom,0.0
C127,64.82490200000001mm,33.075mm,Bottom,0.0
C138,73.200002mm,16.425000000000004mm,Bottom,90.0
C130,63.471802000000004mm,38.82470000000001mm,Bottom,180.0
C131,46.275002mm,37.975mm,Bottom,270.0
C122,51.175002000000006mm,16.775000000000006mm,Bottom,0.0
C114,44.225002mm,19.575000000000003mm,Bottom,0.0
C119,61.675002000000006mm,16.475mm,Bottom,0.0
C103,79.775002mm,17.725mm,Bottom,270.0
C113,44.075002000000005mm,37.275000000000006mm,Bottom,0.0
C102,74.575002mm,23.575000000000003mm,Bottom,270.0
U105,54.350002mm,27.325000000000003mm,Top,90.0
C752,39.875mm,59.724999999999994mm,Bottom,90.0
C753,37.949999999999996mm,59.74999999999999mm,Bottom,270.0
C755,43.075mm,61.74999999999999mm,Bottom,270.0
C756,43.075mm,63.88499999999999mm,Bottom,270.0
C757,42.125mm,63.88499999999999mm,Bottom,270.0
C760,36.375mm,69.07499999999999mm,Bottom,180.0
C761,43.964999999999996mm,72.02499999999999mm,Bottom,90.0
C762,38.210389mm,69.07856299999999mm,Bottom,0.0
C764,43.075mm,59.92999999999999mm,Bottom,90.0
C766,44.004999999999995mm,59.879999999999995mm,Bottom,90.0
R752,38.324mm,71.31574699999999mm,Bottom,270.0
R753,36.4mm,71.31574699999999mm,Bottom,90.0
R754,42.125mm,59.824999999999996mm,Bottom,90.0
R757,41.175mm,59.87499999999999mm,Bottom,270.0
R760,38.9mm,59.74999999999999mm,Bottom,270.0
R761,42.125mm,61.699999999999996mm,Bottom,90.0
R762,41.175mm,61.77499999999999mm,Bottom,90.0
R763,35.865mm,59.864999999999995mm,Bottom,270.0
R765,44.004999999999995mm,63.88499999999999mm,Bottom,90.0
R766,41.175073mm,63.872085mm,Bottom,90.0
U752,42.775mm,66.875mm,Bottom,270.0
U753,37.925mm,64.65928299999999mm,Bottom,180.0
U757,41.695783999999996mm,70.975mm,Bottom,270.0
C751,37.275mm,67.89999999999999mm,Top,180.0
C754,36.295mm,64.32499999999999mm,Top,0.0
C758,36.295mm,62.02499999999999mm,Top,180.0
C759,38.286592999999996mm,64.32499999999999mm,Top,0.0
C763,39.525mm,72.02499999999999mm,Top,90.0
C765,41.345mm,68.925mm,Top,270.0
C767,38.286592999999996mm,62.02499999999999mm,Top,0.0
C768,42.595mm,66.63499999999999mm,Top,0.0
C769,38.875mm,59.535mm,Top,90.0
D751,41.074999999999996mm,71.375mm,Top,270.0
R751,42.375mm,71.725mm,Top,90.0
R755,38.675mm,67.42999999999999mm,Top,90.0
R756,35.8mm,67.42999999999999mm,Top,270.0
R758,37.239215mm,66.675mm,Top,180.0
R759,39.675mm,67.42999999999999mm,Top,270.0
R764,36.295mm,63.324999999999996mm,Top,0.0
R767,38.286592999999996mm,65.32499999999999mm,Top,180.0
