Comment,Designator,Footprint,LCSC Part #
"LED-BLUE-0603","D105, D109, D110, D111, D112, D113, D114, D115, D116","LED-0603","C72041"
"LDL1117S33R","U101","SOT-223","C435835"
"BTN","S100, S101","SMD-2_2.9x3.9x1.7","C115357"
"BLM18AG601SN1D","L100","L0603","C19330"
"680k","R205, R206, R207, R208, R222, R225, R238, R241, R243, R244, R263, R264, R265, R266","R0402","C163456"
"510","R254, R255, R256, R258","R0402","C25123"
"470","R101, R118, R119","R0603-4","C25510"
"120","R100, R430","R0603","C22787"
"100n","C100, C101, C105, C108, C109, C110, C111, C112, C113, C118, C119, C120, C121, C122, C124, C126, C127, C128, C129, C130, C134, C147, C170, C175, C180, C185, C190, C195, C204, C205, C206, C207, C216, C217, C218, C219, C220, C221, C222, C230, C231, C232, C233, C270, C275, C280, C285, C753, C754, C759","C0402","C1525"
"100","R104, R106","R0603","C22775"
"74LVC2G17GW,125","U108, U109","SOT-363","C80500"
"33k","R120","R0603","C4216"
"32.768 kHz","Y101","SMD2012","C99009"
"22u","C117, C123","C0603","C59461"
"18p","C132, C136","C0402","C1549"
"12p","C115, C116","C0402","C1547"
"10k","R129, R130, R140","R0603-4","C29718"
"10","R110, R111, R112, R113, R114, R115, R116, R117, R761, R764, R769","R0402","C25077"
"5.1k","R195","R0402","C25905"
"4.7u","C102, C103, C104, C106, C107, C137, C138, C140","C0402","C23733"
"2.2u","C114, C131, C223, C224, C229","C0402","C12530"
"2.2k","R122, R123, R146, R147, R751","R0402","C25879"
"1n","C135, C139, C141, C142, C143, C144, C145, C146, C200, C201, C203, C225, C226, C227, C228, C751","C0402","C1523"
"0","R143, R145","R0402","C17168"
"470n","C752","C0402","C47339"
"10k","R752, R753","R0805","C17414"
"100k","R755, R756, R758, R759","R0402","C25741"
"1k","R765, R766","R0402","C11702"
"74AHC1G02","U752, U757","SOT23-5","C7463"
"MAX9142","U754","SO8","C18567"
"1k","R440","R0603","C21190"
"TJA1021T/20/CM","U440","SO8","C128810"
"STM32F407ZGT7","U105","LQFP144","C19156"
"TXM20M0002503LFBEO00T","Y102","SMD5032-2P","C362485"
"TF-014-H16","J100","SMD","C2874208"
"MWSA0503S-100MT","L421","MWSA0503","C408412"
"Fuse-5A-1206","F5","F1206","C553924"
"nSMD050-24V","F410","SMD1206","C70076"
"4D03WGF1001T5E","R4","R0603-4","C425239"
"TLS115B0EJXUMA1","U411","PG-DSO-8","C3743696"
"VND10N06TR-E","Q6, Q7, Q8, Q9, Q11, Q20","DPAK","C2149912"
"620","R133","R0603","C23220"
"10000","R134","R0603","C25804"
"RTA03-4D000JTP","R498","R0603-4","C102642"
